name,xcoord,ycoord,,
Palua Saving +ACY- Credit Cooperative,84.0643606,28.1508163,,
Pokhara Royal Cooperative,84.0645826,28.1498414,,
Nabil Bank,84.0579817,28.1630701,,
Rithepani Saving +ACY- Credit Cooperative,84.0450105,28.1613427,,
 ,81.6244389,28.0572872,,
 ,81.6224751,28.0631998,,
Civil Bank Limited,81.6224597,28.0632044,,
Manish Currency Exchange,85.3085032,27.7156116,,
 ,81.6232733,28.0645627,,
 ,85.5154809,27.6321702,,
Sarbahit Saving and Credit Cooperative,banks.fid+AC0-49a111ac+AF8-16932994701+AF8-4dce,83.9192698,28.2318142,
Janta Bank Nepal Limited,84.0384015,28.1824414,,
Reasonable Money Changer,83.9875193,28.2233623,,
Deva Bikas Bank,83.9859972,28.2239717,,
 ,87.3182764,26.657456,,
 ,84.4255288,27.6917322,,
Bihani Saving +ACY- Credit Cooperative,83.9031431,28.2853297,,
Hamro Samudayik Bachat,83.9614382,28.2128121,,
 ,83.8709969,27.5839458,,
 ,85.3589203,27.1187302,,
 ,85.3592104,27.1189121,,
 ,84.5709601,27.6123212,,
 ,83.4649506,27.7014798,,
 ,85.3591319,27.1189667,,
 ,85.3582054,27.1191557,,
Lumbini Bikash Bank,83.9852993,28.2135183,,
 ,81.6300796,28.0700719,,
Prime Bank Ltd ATM,81.6299757,28.0699674,,
Urjashil Deposit and loans Cooperative PVT.,banks.fid+AC0-49a111ac+AF8-16932994701+AF8-4de0,83.9087234,28.2360906,
Samaya Saving +ACY- Credit Cooperative,83.9882844,28.2216367,,
Dhanush Saving +ACY- Credit Cooperative,83.9875286,28.2213707,,
Manjushree Finance,83.9875814,28.221885,,
Janata Multipurpose Cooperative,84.0828679,28.1328189,,
Muktinath Bikash Bank Limited,84.0825588,28.1324269,,
Surakshya Paluwa Bahudasya Sahakari,84.0439524,28.1439028,,
Bharatpokhari Saving +ACY- Credit Co+AC0-operative Ltd,84.0446606,28.1437522,,
Baghmara Multipurpose Saving +ACY- Credit Cooperative,84.0401502,28.1470219,,
 ,85.3103599,27.7159322,,
Malayan Patan Cooperative,84.1097677,28.1147735,,
 ,banks.fid+AC0-49a111ac+AF8-16932994701+AF8-4deb,85.3041182,27.6993721,
 ,85.3098122,27.6974924,,
Shree Bharapokhari Sana Kisan Krishi Sahakari,84.0406801,28.1469514,,
 ,84.4169793,27.6894269,,
Kalpabrish Saving +ACY- Credit Cooperative,83.9864129,28.2110212,,
 ,83.4520714,27.5115616,,
Kahun Deurali Multipurpose Cooperative,83.9985218,28.2312764,,
Shree Kalika Saving and Credit Cooperative,84.0737334,28.2138829,,
Mirmire Bidhut Vikas Sahakari,83.9855819,28.2131039,,
Sanchar Saving +ACY- Credit Cooperative,83.9851559,28.2119031,,
Thulakhet Agriculture Cooperative,84.0768322,28.2129964,,
 ,85.5131749,27.5854148,,
Nepal Grameen Bikas Bank,83.9882001,28.2176938,,
Araniko Saving +ACY- Credit Cooperative,83.9891368,28.2148993,,
Citizen Saving +ACY- Credit Cooperative,83.989211,28.2165196,,
Suman Money Exchange Counter,83.9913426,28.2231657,,
Phritvi Multipurpose Cooperative,83.9850699,28.2092274,,
Pokhara Dairy Producers Cooperative,83.9844001,28.2083988,,
Paschimanchal Health Cooperative,83.9836748,28.2073065,,
Nagdhunga Saving +ACY- Credit Cooperative,83.982694,28.2049957,,
Shree Bangur Breeder Krisi Sahakari,83.9886716,28.208789,,
Aviral Krisi Sahakari,83.9905355,28.2180191,,
Sanyukata Saving +ACY- Credit Cooperative,83.9890714,28.214648,,
Mitra Milan Krisi Sahakari,83.9890567,28.214454,,
Sana Kisan Kirishi Sahakari,83.985488,28.1589758,,
Nepal Agro Microfinance Bittiya Sanstha,83.9827001,28.2396481,,
Sanima Bank,85.3384724,27.7417397,,
 ,85.3383345,27.7417219,,
Arghaun Agriculture Coopreative,84.0490737,28.1751472,,
 ,81.6238113,28.0643564,,
 ,87.6677889,27.3553146,,
 ,87.6717797,27.3577004,,
 ,87.6714228,27.3574257,,
 ,87.6713427,27.3579846,,
 ,87.6717811,27.3582504,,
 ,87.6661728,27.3539522,,
Himchili Bikas Sahakari,83.9774936,28.2071037,,
SBI Bank ATM,83.9831343,28.2108991,,
Gandaki Bikash Bank,83.9766538,28.2068338,,
Pokhara Finance Limited,83.9815545,28.2070406,,
Siddhartha Bank,83.9846256,28.2108291,,
Siddhartha Bank,83.984281,28.2109219,,
Ganapati Microfinance Bittiya Sanstha,84.1096556,28.1366113,,
Jaya Rupa Tal Cooperative,84.1090494,28.1354065,,
Batika Saving +ACY- Credit Cooperative,84.0973154,28.1314686,,
Masina Tourism Cooperative,84.0920591,28.1150929,,
Mandali Cooperative,84.1019954,28.1173876,,
Small Farmer Begnas Agricultural Cooperative,84.0908977,28.1642311,,
Leknath Community Agricultural Cooperative,84.090663,28.1640769,,
Begnas Saving +ACY- Loan Cooperative,84.0903727,28.1641017,,
Pratikya Cooperative,84.1260139,28.1670988,,
 ,85.3642228,27.7708158,,
 ,84.4941344,27.57992,,
 ,84.3993558,27.6267125,,
 ,84.3767549,27.5954633,,
Banspani Krishi Sahakari,83.917336,28.2020526,,
Viewpoint Saving +ACY- Credit Cooperative,83.9327768,28.188827,,
Test,85.4599056,27.7282249,,
Atm,85.4577452,27.7269747,,
Sakshyam Saving +ACY- Credit Cooperative,83.9909833,28.2278213,,
Con Community Saving +ACY- Credit Cooperative,84.0128683,28.2142007,,
Fafulla Bikapa Saving +ACY- Cooperative,84.0092446,28.2097743,,
Prabhu Dham Hariyali Agricultural Cooperative,84.0297098,28.2259726,,
Ratanpanday Saving +ACY- Credit Cooperative,84.0312628,28.2173051,,
 ,85.5526262,27.6207591,,
Himal Remit,84.0101304,28.2287549,,
Astalakshmi Bachat Tatha Rin Sahakari,83.9966027,28.2208703,,
 ,87.2730002,26.6635859,,
 ,87.27797,26.6617859,,
 ,87.2778493,26.6617199,,
 ,87.2733083,26.6635968,,
 ,87.2727249,26.6636076,,
Kishan Bachat,84.4166855,27.7021209,,
Subharambha Saving ans Credit Sahakari,85.1863235,27.1798483,,
Sewa Bachat Tatha Rin Sahakari Sanstha,85.1866357,27.1803102,,
Sana Kisan Sahakari Sanstha,85.1861949,27.179891,,
Samata Microfinance,85.1882411,27.1866991,,
Samadhan Bachat Tatha Rin Sahakari Sanstha,85.1840674,27.1808523,,
Sahara Multipurpose Cooperative Society,85.1890133,27.1795248,,
Sahakari Sanstha,85.1848025,27.1796692,,
Sagarmatha Bachat Tatha Rin Sahakri,85.1881325,27.1816945,,
Rastriya Banijya Bank,85.1868814,27.1802549,,
Prabhu Bank,85.1846515,27.1807993,,
NMB Bank,85.1872418,27.1808713,,
Nijgadh Tarkari Tatha Falful Utpadak Sahakari,85.1879699,27.1789202,,
Nijgadh Mahila Bachat Tatha Rin Sahkari,85.1879585,27.179029,,
NCC Bank,85.1871716,27.1801691,,
Nabatara Bachat tatha Rin Sahakari,85.1825139,27.1804914,,
Mithila Laghbitta Bikas Bank,85.1878599,27.1817573,,
Mahalxmi Bikash Bank,85.1873628,27.1795267,,
Lokpriya Bachat Tatha Rin Sahakari,85.1872607,27.1807467,,
Lokpriya Bachat tatha Rin Sahakari,85.1719324,27.1808649,,
Kumari Bank,85.1880237,27.1799539,,
 ,87.2846206,26.8133842,,
Himchuli Sana Kisan Krishi Sahakari Sanstha,85.1853925,27.1802452,,
Hamro Bachat Tatha Rin Sahakari Sanstha,85.1849735,27.1807053,,
Forward Community Microfinance,85.1874739,27.1807364,,
Civil Laghu Bitta Bittiya Sanstha,85.1814321,27.1820079,,
Citizen Bank,85.1875715,27.1808177,,
Chimek Laghu Bitta Bikash Bank,85.1889442,27.179008,,
Bank of Kathmandu,85.1887195,27.1796088,,
Aicncho Paicho Bachat Tatha Rin Sahakari Sastha,85.183602,27.2143972,,
Agricultural Development Bank,85.1877794,27.1793617,,
Agragami Krishi Sahakari,85.1090962,27.2453667,,
 ,87.9896023,26.6364456,,
Shree Amarsingh Agricultural Cooperative,84.0024894,28.2072635,,
 ,85.5229851,27.6300235,,
NIC Asia,84.0577347,28.1627629,,
Devshilpee Saving +ACY- Credit Cooperative,83.9941169,28.2060911,,
Everest Bank Limited,83.9972323,28.2054683,,
Global IME Bank,83.9973718,28.2053737,,
 ,banks.fid+AC0-49a111ac+AF8-16932994701+AF8-4e5a,85.2941009,27.7109233,
Rastriya Banijya Bank,81.6283603,28.0690622,,
Siddhartha Bank,81.6291542,28.0697958,,
Muktinath Bikas Bank Limited,81.6287734,28.0694515,,
Mega Bank Limited,81.6284676,28.0694231,,
 ,85.3353641,27.67297,,
 ,85.5205991,27.6310034,,
 ,85.520589,27.6310367,,
 ,banks.fid+AC0-49a111ac+AF8-16932994701+AF8-4e62,85.3014163,27.6982242,
 ,banks.fid+AC0-49a111ac+AF8-16932994701+AF8-4e63,85.3329041,27.6669596,
Laxmi Bank,83.9864109,28.2238446,,
 ,87.2826497,26.4641508,,
 ,0,banks.fid+AC0-49a111ac+AF8-16932994701+AF8-4e66,87.2833865,26.4636504
 ,87.2825492,26.4637119,,
 ,87.2820518,26.4631574,,
NMB Bank Limited.,81.6892837,28.1958748,,
 ,85.3108414,27.7022524,,
 ,85.3108684,27.7023588,,
 ,85.3108445,27.7022727,,
 ,85.3730439,27.6741436,,
 ,85.3188705,27.6760677,,
 ,85.464374,26.8656349,,
Agricultural Development Bank,84.8762754,27.8043608,,
Prabhu Bank,84.8805159,27.8048448,,
Rastriya Banijya Bank,84.8800539,27.8047748,,
NIC Asia,84.8801431,27.8047926,,
Siddhartha Bank,83.9801379,28.2251562,,
 ,84.1263927,27.6434571,,
 ,84.1259096,27.6432386,,
 ,84.1261895,27.6434337,,
 ,85.359234,27.1189863,,
 ,banks.fid+AC0-49a111ac+AF8-16932994701+AF8-4e79,87.350047,27.1980384,
 ,85.893715,26.9901948,,
 ,85.327994,27.6283853,,
 ,85.3280845,27.6286595,,
 ,85.3109944,27.7440216,,
Gandaki Bikash Bank,83.9776738,28.2209413,,
Garima Development Bank,83.4653009,27.6657969,,
 ,85.4221984,27.6656883,,
Karnali Bikas Bank,82.2964767,28.1302731,,
 ,85.3722301,27.7320125,,
NIC ASIA Bank,82.2962576,28.1290775,,
 ,85.3395135,27.7382924,,
Mega Bank,85.2869241,27.7307322,,
 ,85.2869613,27.7306729,,
Bhargav Bikas Bank,82.2978241,28.1332321,,
Jyoti Bikas Bank,82.2977797,28.1330984,,
Kumari Bank Limited,82.2972347,28.1320778,,
Nepal Investment Bank,82.2976011,28.1319973,,
Sanima Bank,82.2974461,28.1303656,,
Everest Bank Ltd.,82.296893,28.1312181,,
Global IME Bank,82.2969393,28.1313295,,
Prabhu Bank Limited,82.2966928,28.1299981,,
Mega Bank Nepal Limited,82.2966158,28.1298731,,
Nabil Bank,82.2958137,28.1281563,,
Krisi Bikas Bank,82.2951492,28.1277619,,
Prabhu Bank,82.2964742,28.1296458,,
Bank,82.2962982,28.1298978,,
 ,85.309845,27.716417,,
IME,82.2974057,28.1316176,,
 ,86.0593884,27.3815017,,
Bank,82.2970193,28.1314725,,
Karnali Bikas Bank,82.4836532,28.039528,,
NCC Bank Limited,82.4840707,28.0396396,,
Maharaha Co+AC0-operative Limited,82.4839993,28.0401362,,
NIC ASIA Bank,82.4842046,28.0404914,,
MahaLakshmi Bikas Bank,82.4840075,28.0405524,,
Bank of Kathmandu Lumbini,82.4843713,28.0406888,,
Mega Bank Limited,82.4846213,28.0410099,,
Janata Bikas Bank,82.4856316,28.041972,,
Sanima Bank,82.485711,28.0421122,,
Nepal SBI Bank,82.485718,28.0422523,,
 ,85.628255,27.6687205,,
 ,85.6960411,27.6416899,,
 ,85.6272804,27.6230378,,
 ,85.6862435,27.648141,,
+ACI-Rastriya Banijya Bank, Branch Bhajani+ACI-,80.9679888,28.491924,,
Nepal Bangladesh Bank Limited,82.4856417,28.042632,,
Prabhu Bank Limited,82.485728,28.0427503,,
Global IME Bank,82.4845872,28.0404718,,
Lakshmi Bank,82.4866739,28.0420153,,
Nabil Bank Limited,82.4869958,28.04211,,
Western Development Bank Limited,82.4868671,28.0417928,,
Rapti Saving and co+AC0-operative limited,82.486741,28.0415537,,
Shree Shuvakana Savings and Loan,82.4863387,28.0407441,,
Siddharth Bank Limited,82.4858585,28.0398634,,
Bhargav Bikas Bank,82.485576,28.0400293,,
Western Development Bank Limited,82.4866458,28.0413689,,
Sisha Sagun Savings +ACY- Credits,82.4879636,28.0405171,,
Nepal Bank Limited,82.4871643,28.0427755,,
State Bank of India,82.4873601,28.0424914,,
 ,83.2838889,27.4702038,,
 ,83.2839045,27.4693917,,
 ,85.3249969,27.658336,,
 ,85.3244918,27.6582377,,
 ,85.3251229,27.658184,,
 ,83.9892192,28.2241927,,
Prabhu Bank,85.3132512,27.7430925,,
 ,85.8900106,26.868806,,
 ,85.3310512,27.7239121,,
 ,85.3167201,27.6769995,,
 ,85.3099994,27.7023145,,
 ,85.3110678,27.7020102,,
 ,85.3110543,27.7019765,,
 ,85.3110585,27.701928,,
 ,85.3099571,27.7023291,,
 ,85.3110564,27.7019578,,
 ,85.6441711,27.5582008,,
 ,85.3109191,27.7015977,,
 ,85.308687,27.7021598,,
 ,85.310845,27.7015988,,
 ,85.2991225,27.6975884,,
 ,85.3166485,27.6792635,,
 ,83.4650277,27.6680294,,
 ,83.4358386,27.6554703,,
 ,86.4822269,26.7115263,,
 ,85.3121183,27.7129531,,
 ,85.3147448,27.7347176,,
 ,85.3140366,27.7352184,,
 ,85.3124656,27.7060951,,
 ,85.3124696,27.7060743,,
RBB Parshadhap Branch,84.2509237,27.5850871,,
mega bank,85.3294968,27.7092179,,
 ,87.2749649,26.6585554,,
 ,85.3308138,27.7293064,,
 ,85.330716,27.7293665,,
 ,85.3307754,27.7293498,,
Global IME Bank,85.3310021,27.7090193,,
 ,85.0325124,27.4248552,,
 ,85.0324748,27.425969,,
 ,85.3254217,27.6751063,,
Sunrise Bank Limited,85.3259319,27.6646468,,
 ,84.3762482,28.2336904,,
 ,85.2788486,27.6745877,,
 ,83.2853575,27.4702913,,
 ,83.2839113,27.4693831,,
Sanima Bank ATM,85.3326892,27.6886777,,
 ,85.2771787,27.6466626,,
 ,85.2988348,27.6841922,,
Prabhu Bank,85.3689154,27.7213947,,
Global IME Bank Ltd,85.367893,27.7211976,,
Gandaki Bikas Bank,85.338368,27.7415005,,
IME Cooperative ATM,85.3157256,27.7352984,,
Agriculture Development Bank,85.3172619,27.7348539,,
Nepal Bangladesh Bank Ltd.,85.3346531,27.7418454,,
NMB Bank,85.3327027,27.7426616,,
 ,85.3311395,27.7238701,,
Mission Bank,83.5113314,27.6248813,,
Sunrise Bank ATM,85.3618574,27.7764049,,
Rastriya Banijya Bank ATM,85.3590964,27.7722026,,
Nabil Bank ATM,85.3590322,27.7720257,,
Global IME Bank,85.3515712,27.7604203,,
Kumari Bank ATM,85.346071,27.7512994,,
Prabhu Bank ATM,85.3307759,27.7181469,,
 ,83.724823,28.7827317,,
 ,83.7248218,28.782791,,
Western Union,85.3612436,27.7310413,,
 ,85.430061,27.6714874,,
Janata Bank Limited,81.8628285,29.6589593,,
Citizens Bank,81.9490208,29.7800985,,
 ,81.8200659,29.9720548,,
 ,85.4271991,27.6723331,,
 ,85.3622334,27.722336,,
Mission Development Bank,83.4524074,27.5180382,,
Global Money Changer,83.4532269,27.5178657,,
 ,87.2881975,26.4546315,,
 ,83.977909,28.194,,
 ,85.361395,27.7206299,,
 ,85.3085412,27.7035766,,
Laxmi Bank ATM,85.2898481,27.705902,,
 ,83.2844965,27.4906585,,
 ,86.7652598,26.464171,,
 ,84.2509102,27.585082,,
 ,84.4062641,27.9374828,,
 ,85.3618644,27.7207112,,
 ,85.3488671,27.6780298,,
Bank of Kathmandu Ltd.,85.3022425,27.7316671,,
Nepal Bank ATM,85.303678,27.7295227,,
ATM,85.3116562,27.7161148,,
 ,84.2320675,27.6840917,,
 ,84.2263764,27.6812307,,
 ,84.2254777,27.6810546,,
 ,84.2256762,27.6811068,,
 ,84.2276151,27.6817382,,
 ,84.2269499,27.6815426,,
 ,84.235988,27.6838756,,
 ,84.2271918,27.6815975,,
Rastriya Banijya Bank,84.8281888,27.8136496,,
 ,84.4271734,27.6889593,,
 ,84.4271203,27.6889435,,
 ,84.4270814,27.6889246,,
 ,84.4270412,27.6888989,,
Laxmi Bank,85.344267,27.6996492,,
NABil bank,85.3435848,27.7001304,,
 ,85.3348281,27.703195,,
 ,85.3329835,27.710277,,
Kumari Bank,86.7111942,27.8039154,,
Century Development Bank,84.4192633,27.6894256,,
 ,85.2816399,27.7032671,,
Sunrise Bank,85.2822451,27.7076238,,
Standard Chartered Bank,85.3166398,27.6800393,,
Bank of Kathmandu,85.3199674,27.7097885,,
Sanima Life Insurance,85.3212008,27.709874,,
City Express Money Transfer Corporate Office,85.3220353,27.709737,,
Lespar Krishi Sahakari,83.6726146,28.3189958,,
 ,85.2808425,27.6990485,,
Sanima Bank Limited,85.3250087,27.7149693,,
 ,83.7554815,28.3226228,,
 ,85.3278927,27.7147565,,
Jana Sebi Bahuudeshya Sahakari,83.7343054,28.3227051,,
Agragami Multipurpose Co Organization Ltd,83.7346404,28.2967043,,
 ,82.7915955,29.0186798,,
 ,82.1827941,29.2753336,,
+//0A4P/9AKT//QCu//0A4P/9AKT//QC+//0A4P/9AKX//QCH//0A4P/9AKT//QC///0A4P/9AKT//QCm- +//0A4P/9AKT//QC///0A4P/9AKT//QCm//0A4P/9AKT//QCq- +//0A4P/9AKT//QCk//0A4P/9AKT//QCl//0A4P/9AKT//QC+- +//0A4P/9AKT//QCs//0A4P/9AKT//QCa//0A4P/9AKT//QCk- +//0A4P/9AKT//QC4//0A4P/9AKT//QC5//0A4P/9AKT//QCV//0A4P/9AKT//QC+//0A4P/9AKT//QCw//0A4P/9AKX//QCA-,83.7427906,28.2746744,,
Patikhola Bahuudhyasiya sahari,83.7209876,28.2467805,,
Panchase Mahila Bahuudeshya Sahakari,83.7748826,28.2580652,,
Laghubitta Bittiya Sanstha Ltd.,83.7435336,28.2734482,,
Chandika Coffee Sahakari,83.7359051,28.2606986,,
Shree Dimuwa Bachat tatha Rin Sahakaari Sansth Limited,83.7435497,28.2730224,,
Modi Khola Krishi sahakari Sanstha,83.7374005,28.2718055,,
Nabil Bank Kaushaltar,85.3634122,27.674311,,
Nabil Bank Limited,85.3644375,27.6742593,,
Laxmi Bank Limited,85.3686594,27.6745077,,
Siddharth Bank Limited,85.3727947,27.6742337,,
Prime Bank Limited,85.3747215,27.6735744,,
Sumeru saving and credit cooperative ltd,85.3759,27.6728516,,
Sanjivani Multi+AC0-Purpose Co+AC0-opperative,83.7395592,28.2721799,,
+//0A4P/9AKT//QCo//0A4P/9AKT//QC///0A4P/9AKT//QCw//0A4P/9AKX//QCN//0A4P/9AKT//QCn//0A4P/9AKT//QCo- +//0A4P/9AKT//QCJ//0A4P/9AKT//QCk//0A4P/9AKX//QCN//0A4P/9AKT//QCl//0A4P/9AKT//QC+//0A4P/9AKT//QCo- +//0A4P/9AKT//QCy//0A4P/9AKT//QCY//0A4P/9AKX//QCB- +//0A4P/9AKT//QC1//0A4P/9AKT//QC///0A4P/9AKT//QCk//0A4P/9AKX//QCN//0A4P/9AKT//QCk//0A4P/9AKT//QC///0A4P/9AKT//QCv- +//0A4P/9AKT//QC4//0A4P/9AKT//QCC//0A4P/9AKT//QC4//0A4P/9AKX//QCN//0A4P/9AKT//QCl//0A4P/9AKT//QC+-,83.7397436,28.2719419,,
Nepal Investment Bank Limited,85.3653105,27.6724913,,
Sana Kishan Krishi Sahakari Sanstha Limited,83.7162287,28.2784645,,
Pasachimanchal Security Service Private Limited,83.7432756,28.2740172,,
Prabhu Bank Limited,85.3466596,27.7279793,,
Mahalaxmi Developmental Bank Sukedhara,85.3460768,27.727486,,
 ,85.3277071,27.7097056,,
 ,83.9580105,28.2147184,,
Shangrila Development Bank,83.9580533,28.2144519,,
 ,85.3355277,27.703032,,
 ,83.7241693,28.7826572,,
 ,83.768486,28.2992165,,
 ,85.3219492,27.7236262,,
Mahalaxmi Bikas Bank,85.3375756,27.697154,,
Muktinath Bikash Bank,85.3358459,27.6905664,,
Sunrise Bank Ltd,85.3177322,27.7470749,,
Macchapuchre sahakari,83.738088,28.2852558,,
Danfe Bahu Uudekshye sahakari,83.6910616,28.2895225,,
Dhanus Sahakari,83.8673357,28.28139,,
Om Development Bank,83.8663234,28.2815905,,
 ,84.5093585,27.6243056,,
 ,84.5679041,27.6122648,,
 ,83.8453396,28.134735,,
Agricultural Development Bank,85.3423125,27.7065357,,
Jyoti Bikash Bank,85.3222731,27.7097753,,
Citizen Bank,85.3354226,27.6875575,,
Machhapuchchhre Bank,85.3353555,27.6880302,,
 ,85.336233,28.1607094,,
 ,81.6275043,28.0683944,,
 ,81.6285271,28.0695016,,
 ,81.6585895,28.2766447,,
Himalayan Bank,85.2820721,27.6929808,,
Nepal Bangladesh Bank,85.2835832,27.6935885,,
Janata Bank,83.2688833,27.703452,,
NIC Asia,85.2830055,27.693729,,
Global IME Bank,85.2827983,27.6936856,,
Sanima Bikash Bank,85.2828292,27.6936904,,
Citizen Bank,85.284474,27.6941808,,
 ,81.8454236,27.8991175,,
 ,85.3300877,27.6500879,,
 ,85.3485211,27.6777791,,
 ,84.5716165,27.6123134,,
 ,85.5243283,27.6301755,,
 ,85.3215353,27.6738504,,
 ,85.3631024,27.6925572,,
Baba Bachat and Sahakari,82.2896576,28.1129365,,
 ,83.0556413,27.5444635,,
 ,81.6275999,28.0682924,,
 ,85.3471128,27.7116084,,
 ,81.8466294,27.8985472,,
Hari Raya card,85.116763,26.889248,,
 ,85.1293171,27.5460846,,
 ,85.5652959,27.6030253,,
 ,85.3432229,27.7071948,,
 ,83.5421337,27.838985,,
 ,85.3536039,27.7002613,,
 ,85.0313202,27.428511,,
 ,85.2826302,27.6933748,,
 ,81.8209429,29.971936,,
 ,85.3362515,27.7406094,,
 ,85.3148561,27.7347163,,
 ,82.2608314,28.2955358,,
 ,83.4806694,27.64925,,
 ,87.2774928,26.4547023,,
 ,87.2781365,26.454373,,
 ,87.277702,26.486859,,
 ,87.274609,26.4507028,,
 ,87.2800272,26.4541909,,
 ,banks.fid+AC0-49a111ac+AF8-16932994701+AF8-4f81,87.2784793,26.5018242,
 ,87.278493,26.4541385,,
 ,87.2796108,26.4533183,,
 ,81.6039414,28.600775,,
 ,87.2852397,26.4460127,,
 ,85.7314935,27.2642347,,
 ,87.0501891,27.1685036,,
Siddharth Bank (opening soon),85.3046551,27.717053,,
 ,85.5258405,27.0968455,,
Gramin,81.8957745,29.5099791,,
 ,81.8959261,29.5101407,,
 ,86.4844384,26.7111386,,
 ,87.9929407,26.6446001,,
 ,82.1831869,29.2757667,,
 ,87.9918249,26.6427324,,
 ,87.9921496,26.6439825,,
 ,87.2701324,26.8148548,,
 ,87.9882739,26.6257599,,
 ,83.4718647,27.6139253,,
 ,85.8999055,27.7871312,,
 ,85.8985959,27.7896052,,
 ,82.4843634,28.0414083,,
 ,82.1827312,29.2753243,,
 ,87.5497686,26.7467884,,
